id,tweet_text,tweet_date,sentiment,query_used
1026527876571701250,"Tem NOVIDADE no Dona Beleza! Agora as belezas do nosso cardápio podem chegar quentinhas na sua casa pelo DELIVERY! É só ligar 📞 (19) 3629-5340, de segunda a sábado a partir das 19h 😉 #donabeleza #sbo #restaurante #bar #delivery #novidade https://t.co/SP5kLVBNnm",Mon Aug 06 17:58:12 +0000 2018,Neutro,#novidade
1026287101191630848,"Confira nossa grade semestral , veja como fica a grade de textos e publicações variadas #blogs #textos #brasil #novidade -----&gt;&gt;&gt;&gt;&gt; https://t.co/zqx8Czl5c9 https://t.co/yVN9TYzZNy",Mon Aug 06 02:01:27 +0000 2018,Neutro,#novidade
1025849694335979520,Que tal um delicioso Creme de Abóbora para começar sua experiência gastronômica Fogo de Chão? Faça sua reserva: https://t.co/KZUP4W3sPI #fogodechãobotafogo #creme #novidade https://t.co/KhfujXiGse,Sat Aug 04 21:03:21 +0000 2018,Neutro,#novidade
1025517282242584576,La Casa Del Trap daqui a pouco 🔥 Mande um SKRRR DE ENERGIA. #rapnacional #rnb #tecelao #foco #work #trabalho #amor #vida #foto #album #disco #cd #hiphop #musica #alem #amem #novidade… https://t.co/CDQruCHNE6,Fri Aug 03 23:02:27 +0000 2018,Neutro,#novidade
1027328941013516288,Manchetes Americanas 8 Agosto: Homem do Kansas condenado a prisão perpétua por matar imigrante indiano https://t.co/4jkbGphKwx #notícia https://t.co/4wDn40GEw9,Wed Aug 08 23:01:21 +0000 2018,Neutro,#noticia
1027203781455474689,A Defensoria Pública de Goiás suspendeu o atendimento da unidade que funciona nas dependências do prédio da #Alego até o dia 10 (próxima sexta). A reforma do plenário impede a manutenção da equipe no local. #Reforma #Noticia #DefensoriaPublica #Goias #Goiania,Wed Aug 08 14:44:00 +0000 2018,Neutro,#noticia
1027153375694139392,MADEIRADA COBRA DA SECRETÁRIA DE EDUCAÇÃO UMA SOLUÇÃO PARA OS PROFESSORES EM ENTREVISTA COLETIVA ! https://t.co/7hwwq4Ov6A #Noticia,Wed Aug 08 11:23:43 +0000 2018,Neutro,#noticia
1027105150849179649,"[#NOTICIA] (...)Devido a mudanças recentes feitas por leis com alistamento, os homens não podem mais atrasar seu alistamento e devem se inscrever até os 28 anos de idade.(...) Yongguk e Himchan estão na lista. ~Tats https://t.co/boTEqoP3h5",Wed Aug 08 08:12:05 +0000 2018,Neutro,#noticia
1026907929805565957,Brasil é o maior consumidor de agrotóxicos no mundo #Agro #agrotoxicos #agricultura #agronegocio #meioambiente #alimentacao #intoxicacao #saude #bemestar #SPdeFato https://t.co/26383qMwsK #Noticia,Tue Aug 07 19:08:24 +0000 2018,Neutro,#noticia
1026819715568742402,Sintonize agora na maior e melhor rádio do Brasil! 🤘😎 #jovempan #joaopessoa #radio #musica #noticia #jornal https://t.co/baE852qd59,Tue Aug 07 13:17:52 +0000 2018,Neutro,#noticia
1026777440427929601,"Terça-feira, 7/8/2018. Parte 4 das capas dos principais jornais do 🇧🇷. #ba #pe #ce #pa #am #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia… https://t.co/t9ASrf03c6",Tue Aug 07 10:29:53 +0000 2018,Neutro,#noticia
1027344961698779136,Jean Mota joga melhor de lateral do que de Meia... #fato #CEAxSAN,Thu Aug 09 00:05:00 +0000 2018,Neutro,#fato
1027281394966310912,#FATO!!! EU SOU UM VILÃO RESGATADO POR DEUS. OBRIGADO SENHOR! DEUS SEJA LOUVADO! em São Luís Island https://t.co/6ZC5hVWDt2,Wed Aug 08 19:52:25 +0000 2018,Neutro,#fato
1026465182690828289,Já ouviu Tecelão hoje? 🔥 Link na bio. . . . . . . #rapnacional #rnb #tecelao #foco #work #trabalho #amor #vida #foto #album #disco #cd #hiphop #musica #alem #amem #novidade #mc #rap… https://t.co/R5wH5RzUAs,Mon Aug 06 13:49:05 +0000 2018,Neutro,#novidade
1026218213435162624,New Balance Primeira Linha Importada VIETNAM 😍 Encomende já o Seu !!! #lookdodia #adidas #modafeminina #news #summer #outonoinverno #look #slipon #vans #marrom #tenis #sucesso #novidade #newbalance #newbalance247,Sun Aug 05 21:27:42 +0000 2018,Neutro,#novidade
1025759576879185920,Faça sua reserva pelo WhatsApp: https://t.co/IkMydMidSm Hoje tem Dinho no Galpão! 🎤 #dubmkt #galpaodoportuga #vemprogalpao #novidade #barramansa #grill #pizzaria #petisco #cerveja #top https://t.co/Esq0mg1glk,Sat Aug 04 15:05:15 +0000 2018,Neutro,#novidade
1025498036687040512,"#NOVIDADE! ""É Natural"" é o novo single de Ferrugem. Faixa, que está no DVD lançado em maio pela Warner Music, traz a participação de Bruno Cardoso, do Sorriso Maroto. Escute agora https://t.co/8Qql2VbH0u 🎵 https://t.co/tnIp3DVIL4",Fri Aug 03 21:45:59 +0000 2018,Neutro,#novidade
1027257616454635522,"Fatura média do cartão no período supera R$ 1 mil e 25% dos usuários caíram no rotativo. No mês de junho, 40% dos brasileiros utilizaram alguma modalidade de crédito #SPdeFato #economia #cartaodecredito #credito #mercado #consumidor #SPCbrasil https://t.co/FNwCFApPfq #Noticia",Wed Aug 08 18:17:55 +0000 2018,Neutro,#noticia
1027180283693621248,PREFEITURA DIVULGA RESULTADO PRELIMINAR DAS PRIMEIRAS PROVAS DO CONCURSO PÚBLICO Gabaritos e pontuações foram publicados na Imprensa Oficial 📰Notícia Completa 🌐 https://t.co/D8v3VzeU9o #indaiatuba #guialiveindaiatuba #noticia #divulgação #informação https://t.co/HFDXmIn3ns,Wed Aug 08 13:10:38 +0000 2018,Neutro,#noticia
1027142318577479680,"Quarta-feira, 8/8/2018. 2ª parte das capas dos principais jornais do 🇧🇷. #rs #sc #pr #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia #notícias… https://t.co/DWWngbf72S",Wed Aug 08 10:39:46 +0000 2018,Neutro,#noticia
1026949863060267009,"#Notícia: Caern 115 fará manutenção na Adutora I do Jiqui e 10 bairros de Natal serão afetados pelo desabastecimento de água, confira os bairros afetados https://t.co/zSwuwlDLH9",Tue Aug 07 21:55:01 +0000 2018,Neutro,#noticia
1026871974813986818,30% das crianças com até 5 anos sofrem de insônia comportamental. Confira essa e outras matérias no link: https://t.co/znI0tgOMe7 🎥📺🇧🇷 ••• #FalaBrasil #Jornalismo #Matéria #Notícia #RecordTVBelém https://t.co/dRpYrCPwgp,Tue Aug 07 16:45:31 +0000 2018,Neutro,#noticia
1026786793247698944,Fila quilométrica de profissionais em busca de emprego em São Paulo inspira matéria sobre os cargos mais requisitados no Brasil e o que pode barrar sua contratação. Descubra e evite: https://t.co/NgqZsNSj7a #notícia #emprego #vagas #contratação #profissão #empresas,Tue Aug 07 11:07:02 +0000 2018,Neutro,#noticia
1026775875747020801,"Terça-feira, 7/8/2018. Parte 1 das capas dos principais jornais do 🇧🇷. #sp #rj #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia #notícias #notícia… https://t.co/4EhWcDxbxe",Tue Aug 07 10:23:40 +0000 2018,Neutro,#noticia
1027384613944082433,"@Flamengo Com esse técnico inexperiente e coloca um jogador inexperiente, tendo banco, nao vamos ganhar nada. Infelizmente esse ano nao vamos ganhar nada de novo. #fato",Thu Aug 09 02:42:34 +0000 2018,Neutro,#fato
1026462434889031681,Sheer Kiss Lip Oil é um óleo de lábios que combina os benefícios hidratantes de um óleo com o pigmento de um gloss. https://t.co/ZS48SMnfu0 #lojaglamourosa #elizabetharden #sheerkisslipoil #maquilhagem #makeup #labios #lips #hidratante #moisturizer #verao #summer #novidade #new https://t.co/sgWQDsnnA1,Mon Aug 06 13:38:09 +0000 2018,Neutro,#novidade
1026132148686733312,"Esse é meu amante Tio Beto, o samba na pele. Te amo tio. #rapnacional #rnb #tecelao #foco #work #trabalho #amor #vida #foto #album #disco #cd #hiphop #musica #alem #amem #novidade #mc… https://t.co/d4R7CUNbaQ",Sun Aug 05 15:45:43 +0000 2018,Neutro,#novidade
1025597832944918528,"Está no Ar! https://t.co/e2SVdjWb1H É nesse Santo dia de Hoje, ""O dia da virada"" Confere no canal! #Increvase #Compartilhe #Novidade #MilagresdeJesus #pregação #like #evangelização #catolic #church #Igreja #youcat #boanoite #up #DeixaQueimar",Sat Aug 04 04:22:32 +0000 2018,Neutro,#novidade
1025494704840998912,"Na disputa Creme Mel, qual o seu picolé favorito? Conta pra gente nos comentários &lt;3 #CremeMel #Novidade #Picolé #OQueValeÉSerFeliz #Sorvete #food #icecream #sorvelovers #SorveteNoPalito https://t.co/gfpX9np8ui",Fri Aug 03 21:32:45 +0000 2018,Neutro,#novidade
1027310296262733824,Legislativo propõe Moção de pesar pelo falecimento de líder religioso https://t.co/BsbybQBB9M #notícia,Wed Aug 08 21:47:15 +0000 2018,Neutro,#noticia
1027201659401842694,"Ali Nesin, famoso matemático turco, ganha prestigioso Prêmio Leelavati https://t.co/dxyhoaTn0g #Turquia #AliNesin #Nesin #Matematica #matematico #Leelavati #premio #educacao #escola #ensino #universidade #faculdade #noticia",Wed Aug 08 14:35:34 +0000 2018,Neutro,#noticia
1027145942301138945,"Jornalistas guineenses acusam Governo de ""amedrontar"" profissionais em greve https://t.co/u877nrGoTv #notícia https://t.co/QhmlmAdbyC",Wed Aug 08 10:54:10 +0000 2018,Neutro,#noticia
1027005734951809025,"[#NOTÍCIA] A solista #Katie decidiu adiar temporariamente o lançamento de seu segundo single, ""Echo"" =O https://t.co/NXBt7fRtFb",Wed Aug 08 01:37:02 +0000 2018,Neutro,#noticia
1026873667060490240,"🔹[08.08.2018 | #NOTICIA ] CUBE anuncia que E'Dawn, do PENTAGON, não participará do evento ""UNIBIRTHDAY"", comemoração de aniversário do fandom Universe. © allkpop #CUBE #벤타곤 #PENTAGON #EDAWN #이던 #UNITEDCUBEBR https://t.co/PBSz3rtIub",Tue Aug 07 16:52:15 +0000 2018,Neutro,#noticia
1027331582212952066,@ANTI0800 @pandlrnews A ditadura também teve seus pontos positivos!! #fato,Wed Aug 08 23:11:50 +0000 2018,Neutro,#fato
1026441663080747008,A Handphone tem novidades para vocês! Fiquem ligados. . . #Xhand #tecnologia #callcenter #ip #sip #digital #telecom #telecomunicacao #novidade #Handphone #comunicação #telefone #online #techno #voz #chip #celular #inovação #programacao #software #sistema #telephone #software #SMS https://t.co/RScWdt3oNt,Mon Aug 06 12:15:37 +0000 2018,Neutro,#novidade
1026216970784571392,"Novidade ! Coleção Exclusiva e Limitada ! António Geraldo Galana, 670 - Ouro verde Modelo: @julioopit.oficial @ooizibarbearia #moda #masculina #long #tendencia #fashion #masculino #novidade #dodia #verao #look",Sun Aug 05 21:22:46 +0000 2018,Neutro,#novidade
1025709199148371968,"Vem conhecer as novidades da semana da @bergermobile agora no @DeezerBR https://t.co/dREPuXVfx2 Tem @WallasArrais e @BellMarques , @moacyrfrancoo puxando a orelha dos donos do poder, @odairsantos , @jabbar_oficial e muito mais. #pop #funk #sertanejo #streaming #novidade https://t.co/KvagSAMjgi",Sat Aug 04 11:45:04 +0000 2018,Neutro,#novidade
1025480475358502912,"Faça sua reserva pelo WhatsApp: https://t.co/IkMydMidSm Parabéns, Carina Alencar, vencedora do sorteio do Feijão do Galpão! Ganhou 2 feijoadas e 2 caipirinhas de limão pra acompanhar 👏👏👏 #dubmkt #galpaodoportuga #vemprogalpao #novidade #barramansa #grill https://t.co/RJKAU0ZPLt",Fri Aug 03 20:36:12 +0000 2018,Neutro,#novidade
1027267762933166080,POWER RANGERS O FILME terá uma continuação garantida SAIBA MAIS #orbitageek #nerd #geek #noticia #news #powerrangrs #filme #cinema #continuação #hasbro https://t.co/7Xi0qIFy93,Wed Aug 08 18:58:15 +0000 2018,Neutro,#noticia
1027184168789331968,#Notícia AMF busca força da torcida para jogo contra a ABELC &gt;&gt;&gt;&gt; https://t.co/whqoxsceHD https://t.co/GzSi0COsBi,Wed Aug 08 13:26:04 +0000 2018,Neutro,#noticia
1027144147348742144,"Quarta-feira, 8/8/2018. Parte 4 das capas dos principais jornais do 🇧🇷. #ba #pe #ce #pa #am #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia… https://t.co/U9jisoDVth",Wed Aug 08 10:47:02 +0000 2018,Neutro,#noticia
1027060020922466305,Aumenta a lepra em Malanje https://t.co/LOkrAL1hhK #notícia https://t.co/Sd2szoR8YW,Wed Aug 08 05:12:45 +0000 2018,Neutro,#noticia
1026884211263717377,#Ótima #notícia: ir ao #dentista vai #ficar #menos #doloroso no #futuro https://t.co/VM3iSxuMmI #ciência,Tue Aug 07 17:34:09 +0000 2018,Neutro,#noticia
1027304196142493696,#Fato É por causa dos intelectuais de esquerda que o país tá uma merda!,Wed Aug 08 21:23:01 +0000 2018,Neutro,#fato
1025458142770065408,"Hora de nos inteirarmos sobre os lançamentos para palstimodelismo em nosso continente, com essa matéria no blog da UdK! #novidade #usinadoskits #udk #lançamento #plastimodelismo #modelismo #eua #brasil #decalque #miniatura #coleção #hobby … https://t.co/IU8UMTvS6p",Fri Aug 03 19:07:27 +0000 2018,Neutro,#novidade
1027270974759206912,Livraria Saraiva oferece descontos de 5% a 10%: https://t.co/BPueXD2rOQ #clubeanasps #noticia #saraiva https://t.co/e8gTnmXwMC,Wed Aug 08 19:11:00 +0000 2018,Neutro,#noticia
1027186386452008960,ALUNOS DE PADARIA ARTESANAL DO FUNSSOL VISITAM FEIRA DE PANIFICAÇÃO A Fipan aconteceu no final de julho em São Paulo 📰Notícia Completa 🌐 https://t.co/D8v3VzeU9o #indaiatuba #guialiveindaiatuba #noticia #divulgação #informação https://t.co/BO4I4HD8on,Wed Aug 08 13:34:53 +0000 2018,Neutro,#noticia
1027142703161765889,"Quarta-feira, 8/8/2018. 3ª parte das capas dos principais jornais do 🇧🇷. #df #mg #es #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia #notícias… https://t.co/Fc6MBTxaD4",Wed Aug 08 10:41:18 +0000 2018,Neutro,#noticia
1026964790403649536,Manchetes Americanas 7 Agosto: 12 pessoas morreram em Chicago https://t.co/L0PIP4Ui8n #notícia https://t.co/FIJJDXHmBB,Tue Aug 07 22:54:20 +0000 2018,Neutro,#noticia
1026875576123121665,MPLA e UNITA em braço-de-ferro sobre restos mortais de Savimbi https://t.co/Uk6hCcHu9S #notícia https://t.co/sNDDd114hW,Tue Aug 07 16:59:50 +0000 2018,Neutro,#noticia
1026797686283018241,Guardas municipais prendem em agência da CEF integrante de quadrilha que clona cartões. #onNews #radioazul #noticia https://t.co/sDSWMIMROh,Tue Aug 07 11:50:20 +0000 2018,Neutro,#noticia
1026776322436149248,"Terça-feira, 7/8/2018. Parte 2 das capas dos principais jornais do 🇧🇷. #rs #sc #pr #sul #jornal #jornais #capa #capas #revista #revistas #destaques #manchetes #noticias #noticia #notícias… https://t.co/5Uq2XPz1W2",Tue Aug 07 10:25:26 +0000 2018,Neutro,#noticia
1027385707923431425,"Gente, sério! Ser Cruzeirense é bom demais! #Fato🇭🇳🇭🇳👍👍👍👍👍",Thu Aug 09 02:46:55 +0000 2018,Neutro,#fato
1027370674216751104,"Essa camisa pesa, Gente! Mas pesa muito! Nos esprememos só no andar superior, ridículo! Mas quem está aqui canta por vocês, 8 milhões espalhados pelo Globo! #Fato",Thu Aug 09 01:47:11 +0000 2018,Neutro,#fato
1027342717951664129,"#Fato : Muitas pessoas cortam o #glúten da #alimentação sem fazer a mínima idéia do porquê, pois nem doença #celíaca elas tem.",Wed Aug 08 23:56:05 +0000 2018,Neutro,#fato
1027267512260599808,"Seja diferente, siga o seu próprio caminho, não faça uma coisa porque todo mundo faz!!!! #fato #instadicas #foconoobjetivo #visaodeaguia https://t.co/qAerU1SwRZ",Wed Aug 08 18:57:15 +0000 2018,Neutro,#fato
1027253061549346816,@marcinhassc @ECantanhede #fato... Tirou as palavras da minha boca.,Wed Aug 08 17:59:49 +0000 2018,Neutro,#fato
1027353048606277632,Arthur abriu o placar para o Vozão e Jean Mota empatou para o Peixe #Santos #Peixe #CEAxSAN #Brasileirao #futebol #SPdeFato https://t.co/TA8czzDHUs #Noticia,Thu Aug 09 00:37:08 +0000 2018,Neutro,#noticia
1027220182991876096,"Quem precisa solicitar o novo documento, devem ir ao cartório eleitoral com RG, CNH ou Carteira de Trabalho #Eleicoes #eleicoes2018 #titulodeeleitor #TSE #eleitorado #voto #SPdeFato https://t.co/sgcDjtBQKh #Noticia",Wed Aug 08 15:49:11 +0000 2018,Neutro,#noticia
1027157985464868864,"https://t.co/E9Fi8GaHFa 👀 Esta é uma excelente #notícia. #RaspberryPy é um #computador poderoso por um preço pequeno. Agora você pode usar esse poder para criar aplicativos inteligentes! Por @petewarden , https://t.co/Id1Dav7ifZ",Wed Aug 08 11:42:02 +0000 2018,Neutro,#noticia
1027120838468935680,BBC br▶️ https://t.co/wPrHMNJp9g Dois Minutos pelo Mundo: Universidade japonesa admite que atuou para impedir admissão de mulheres #noticia,Wed Aug 08 09:14:25 +0000 2018,Neutro,#noticia
1026932321872748544,Mercado de pet shops registra crescimento e abre vagas de emprego. Confira essa e outras matérias no link: https://t.co/rAifEt5w6I 🎥📺🇧🇷 ••• #FalaBrasil #Jornalismo #Matéria #Notícia #RecordTVBelém https://t.co/2W8Fhrvzbi,Tue Aug 07 20:45:19 +0000 2018,Neutro,#noticia
1026847460675780608,Pesquisadores da UFPA transformam óleo extraído de bactérias em biodiesel. Assista essa e outras matérias no link: https://t.co/sCgGq1rTuz 🎥📺🇧🇷 ••• #FalaBrasil #Jornalismo #Matéria #Notícia #RecordTVBelém https://t.co/lxbyzrYKYV,Tue Aug 07 15:08:07 +0000 2018,Neutro,#noticia
1026783155292975105,"Notícia do bem: Pegaí - ""Desde 2013 aproximando livros sem leitores de leitores sem livros"" https://t.co/o6kzFLQiZu #curitiba #pontagrossa #foz #cascavel #guarapuava #patobranco #londrina #brasil #umuarama #maringa #noticia https://t.co/VRGCujgxL0",Tue Aug 07 10:52:35 +0000 2018,Neutro,#noticia
1027399777150017537,@_miguelcrf @t_ananias @ecaco10 @anandsb_ @Flamengo #Lordvaderfla #LucasTPNX É Mesmo?🤔Será Que É Isso Mesmo?🤔#Katzoporra #Fato 🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣 https://t.co/ZS21w2931d,Thu Aug 09 03:42:49 +0000 2018,Neutro,#fato
1027380234100924417,FLAMENGO NÃO MERECE A LIBERTADORES ! #Fato,Thu Aug 09 02:25:10 +0000 2018,Neutro,#fato
1027364185741697024,As torcidas mais feias do Brasil estão hoje no Maracanã. #Fato,Thu Aug 09 01:21:24 +0000 2018,Neutro,#fato
1027327588463779841,@FoxSportsBrasil Vai ficar sem audiência #fato,Wed Aug 08 22:55:58 +0000 2018,Neutro,#fato
1027252943270162432,Flamengo treme para o Cruzeiro #Fato,Wed Aug 08 17:59:21 +0000 2018,Neutro,#fato
1027246134408949760,"@anandsb_ @LucasTPNX @Natanael1563 @bfrmilgrau @Botafogo #Lordvaderfla Flamico @Flamengo Clube Lixo Fregues Minúsculo Inexpressivo Sem Estádio, A Maior Piada E Chacota Do Futebol Brasileiro E Mundial De Todos Os Tempos!. https://t.co/9SZcYp3Ucp https://t.co/KSvVXHRzOv https://t.co/019AtkwO4G #Katzoporra #Fato 🤣🏆👃🚫🤣🏆👃🚫🤣🏆👃🚫🤣 https://t.co/L93wxSFeQl",Wed Aug 08 17:32:18 +0000 2018,Neutro,#fato
1026427728524926977,"“Se vc fechar os olhos e imaginar uma princesa, ela será branca” #fato https://t.co/bNaTqtq0TT",Mon Aug 06 11:20:15 +0000 2018,Neutro,#fato
1026862249162432513,https://t.co/5euDEioY9V #BlogdoBarão - ligado na notícia 24h por dia #jornalismo #noticia #informação #responsabilidade #verdade #amooquefaço #respeito #blogueiro #comentarista… https://t.co/yJnqfaCaRR,Tue Aug 07 16:06:53 +0000 2018,Neutro,#noticia
1026783621217173504,"Bolseira cabo-verdiana, Lúcia Cardoso fala de experiência nos EUA como YALI 2018 https://t.co/MuIOKbk2OO #notícia https://t.co/ZE04yzCF8w",Tue Aug 07 10:54:26 +0000 2018,Neutro,#noticia
1026773376176742400,"Bom dia 🇧🇷! 17ºC em Goiânia neste momento, 7h13. Fonte: Climatempo. #clima #tempo #climatempo #temperatura #metereologia #sol #chuva #nuvens #nuvem #nublado #céu #noticias #noticia… https://t.co/Bp4SYSiPVX",Tue Aug 07 10:13:44 +0000 2018,Neutro,#noticia
1027384506792259584,Flamengo nem entrou em campo hoje!! #fato,Thu Aug 09 02:42:08 +0000 2018,Neutro,#fato
1027370167674777600,O que a torcida do Cruzeiro faz aqui no Maracanã é inacreditável! Pena que vocês não tem o áudio!! #Fato 🇭🇳,Thu Aug 09 01:45:10 +0000 2018,Neutro,#fato
1027340628538077184,"@Guilherme0604 Depois de Segundo Sol, CAMa! #fato",Wed Aug 08 23:47:47 +0000 2018,Neutro,#fato
1027265267192266753,'Quem são as pessoas que você convive?' . Somos a média de 5 pessoas que estão ao nosso redor. #fato 'Que tipo de energia você passa para as pessoas que você convive?' . RT para aquele seu amigo legal :] . #coach #coachmodesta #coachsincera #sinceridade https://t.co/5j6tM0EUyu,Wed Aug 08 18:48:20 +0000 2018,Neutro,#fato
1027195308370022400,"Vocês entraram no Google Maps recentemente? Desde o fim de semana, na versão para PC, eles abandonaram a projeção de Mercator, que representava uma Terra plana. A distorção fazia com que Groenlândia, que é 14x menor do que África, ficasse do mesmo tamanho. #curiosidade #intell",Wed Aug 08 14:10:20 +0000 2018,Neutro,#curiosidade
1027287138927296514,@aladiminformatica Loja Matriz no Shopping It Center Filial no Shopping Castanheira Whatsapp (91) 980701868 Acessa nosso Aplicativo: https://t.co/uvgl5lXu3l #Oportunidade https://t.co/gDhuBJqTkz,Wed Aug 08 20:15:14 +0000 2018,Neutro,#oportunidade
1027218359136526337,"Sua #oportunidade de ter um imóvel escriturado em #Orlando, próximo à #Disney para usar, emprestar ou ganhar com a locação! ⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊⚊ Muito mais barato do que você imagina e com… https://t.co/hwrMqZhx2T",Wed Aug 08 15:41:56 +0000 2018,Neutro,#oportunidade
1027161371241340928,"OPORTUNIDADES DE EMPREGO! Vagas anunciadas pelo Jornal de Piracicaba neste quarta-feira, dia 08 de agosto de 2018. Se você está precisando e seu currículo encaixa em alguma delas, envie e boa sorte!!! #eumeimporto #oportunidade #vagas #emprego #piracicaba #vagaspcd",Wed Aug 08 11:55:29 +0000 2018,Neutro,#oportunidade
1027387725408755712,Mano acertei dois exercícios complicados que o professor de matemática propôs hoje na sala #feliz #trabalho #resultado,Thu Aug 09 02:54:56 +0000 2018,Neutro,#trabalho
1027343725922590721,"O ""piscinão"" do bairro São Vicente recebeu manutenção esta semana. #Inovação #Trabalho #Responsabilidade https://t.co/xaNAVyeZ7l",Thu Aug 09 00:00:06 +0000 2018,Neutro,#trabalho
1027306821294481409,"resultado DISK-BICHO SP/RJ, às 18:30, hoje deu Jacaré na cabeça, boa sorte a todos os nossos apostadores! #sorte #carnaval #luxo #bichos #jogodobicho #bingo #poker #cassino #LasVegas #whatsapp #loteria #horoscopo #numerologia #trabalho #apostas #gato #cachorro #bolão https://t.co/XZ0KKKEiKD",Wed Aug 08 21:33:27 +0000 2018,Neutro,#trabalho
1027290840220221440,#trabalho Estadual Programa de Condições e Meio Ambiente de Trabalho na Indústria da Construção (PCMAT)...https://t.co/kfwasK2RfU,Wed Aug 08 20:29:57 +0000 2018,Neutro,#trabalho
1027246104218357760,"""Iai galera, blz?"" Você está ultimamente mentalizando seu alvo? Ou seja, você tem um foco e está fazendo mais que o necessário, dia - a - dia para que seu sonho se realize, coloque data e prazo para seu projeto! #sejamais #empreender #empreendedor #disciplina #foco #trabalho https://t.co/ZGSYgcxJNS",Wed Aug 08 17:32:11 +0000 2018,Neutro,#trabalho
1027230566943518720,"Faça valer a pena seu dia. Agradeça pela nova oportunidade de crescimento, de alegria, de companhias.... e trabalhe duro para realizar seu sonho. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ . . Make it worth your day.… #frase #quote #trabalho #013 #santos #aboutlife https://t.co/Hz0u86blRY",Wed Aug 08 16:30:26 +0000 2018,Neutro,#trabalho
1027202980309860352,Estamos de volta! Reunião da Subcomissão de Estudos do Comércio Ambulante. #Trabalho #CâmaraMunicipal https://t.co/DHZuxpDIsE,Wed Aug 08 14:40:49 +0000 2018,Neutro,#trabalho
